,gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
2304,Smad4,0.1662600798841066,0.3027895484361027,0.6565816428364946,0.2191077776321764,0.2343747851282753,0.6644773966082632,0.0257777841835271,0.8543997958505829,0.9999068176988548
2305,Sec11c,0.1217446456834824,0.4927245882976296,0.801185629032635,-0.2789902976629639,0.1868653947272881,0.6111067540764232,-0.0133692780098307,0.9332203510200372,0.9999068176988548
2306,Pmaip1,-0.2111836282936984,0.416722443993211,0.7467232496368131,0.2525528186977216,0.3098709893863575,0.7183246233720929,-0.1715545701780709,0.2373413724911877,0.9999068176988548
2307,Afg3l2,-0.2957876316250206,0.1385722725433994,0.4495421867110357,0.2435872504191537,0.2132056325873361,0.6426092575176202,-0.1114025268663984,0.446266072992763,0.9999068176988548
2308,Srfbp1,-0.3057002484196186,0.0827834479880153,0.3448263632252291,-0.0659232685298671,0.7567701614558274,0.9431996900258566,-0.1777203184037338,0.4042074529509203,0.9999068176988548
2309,Spire1,-0.3888025543515283,0.0428879264341551,0.2411451669618008,0.2396103009008852,0.3079432044551795,0.7174791979776847,0.2041765399885431,0.2207543897065156,0.9999068176988548
2310,Snx24,0.2260549480337648,0.3119539939873205,0.6646166221284682,-0.0754972510202589,0.7370101988498172,0.933976673207421,0.1252627267723999,0.519800252798327,0.9999068176988548
2311,Psmg2,0.1370464169285603,0.4546709116106294,0.7734507544727216,-0.0307433572654702,0.8846489512746991,0.9788052620927852,0.1426197607946405,0.4754786110598502,0.9999068176988548
2312,Ppic,-0.4493933310918459,0.0035467039469458,0.0469893566618056,0.2578828793266185,0.1939298363672398,0.6172381905949489,-0.1674855560652838,0.2246829633196324,0.9999068176988548
2313,Ptpn2,-0.2550699997618944,0.1735426408021227,0.5050605593355028,0.0422096639583321,0.832953507294471,0.9620365664399724,0.0169388914602917,0.9271880377553784,0.9999068176988548
2314,Cep192,-0.2730379262631809,0.0957630014040896,0.3715057775927357,0.6528378848064178,0.000599552146542,0.0343343529253097,-0.292574468003302,0.0669305035018619,0.9999068176988548
2315,Ldlrad4,-0.2117373434031464,0.2450757520438226,0.6012860732528644,0.5392101424210153,0.0063728988082717,0.1368580019076361,0.011739986051884,0.9479277182103027,0.9999068176988548
2316,Setbp1,0.0609428499212455,0.822057478150234,0.9450603908791446,0.6151951205370594,0.0275341937967839,0.2802100447587761,0.2343441952654315,0.2459646767577965,0.9999068176988548
2317,Me2,-0.4760635067032496,0.0062490402828466,0.0687045809618969,0.229736330674798,0.2820651026478269,0.6991488645624718,-0.0696867803218424,0.6744034121911027,0.9999068176988548
2318,Cxxc1,-0.209989520151358,0.2053480791465791,0.5534967550161672,0.1435740034991067,0.476396828846041,0.8265313922371508,-0.022559008711039,0.8757451780804273,0.9999068176988548
2319,Mbd1,0.1021688871101648,0.5607133207928969,0.8388884243329676,-0.1636110182266602,0.4867152237747724,0.8316648712958375,0.2912129002772829,0.0711060000351754,0.9999068176988548
2320,Smad2,-0.2358769676016658,0.133860263232606,0.4413301777760909,0.1865075795076423,0.3080053785711304,0.7174791979776847,0.0382681350094744,0.781534896468269,0.9999068176988548
2321,Atp9b,0.0620077702511319,0.706033739171452,0.9010302680732648,0.1112833148549029,0.5655015086762185,0.8667510237065514,-0.0685299466388055,0.6407050144871936,0.9999068176988548
2322,Naa12,-0.1130939537303412,0.5263566616586414,0.8208070999162356,-0.1742561146045803,0.3622333529578825,0.7591754077722135,0.1192881388376354,0.4393172353688548,0.9999068176988548
2323,Csnk1a1,-0.1259525142551995,0.4986103291665951,0.8038947076797041,-0.0717289132096848,0.7313442354245535,0.9328465623732864,-0.0976923601097749,0.4771907565775893,0.9999068176988548
2324,Grpel2,-0.2172540080364704,0.2813204165585647,0.6368893864822419,0.2802563644085883,0.1718623959101476,0.5936855150944376,0.1008255985247144,0.6510634080051168,0.9999068176988548
2325,Napg,-0.1559956060987468,0.4033971001654913,0.7384500702930272,-0.1396646465136409,0.4715112477867927,0.8235999676095108,-0.0071951130689986,0.9604716698560648,0.9999068176988548
2326,Txnl1,-0.2534819492577239,0.1144475062734593,0.4056608327129855,-0.2171261722225261,0.3406863644829146,0.7471934638154479,0.0651028784199844,0.6517079389150753,0.9999068176988548
2327,Nars1,-0.7271260023716941,4.86469561439402e-05,0.001892584434076,0.0727499539546689,0.6927881578815327,0.9149415925050356,0.0583415607561419,0.6612961898551,0.9999068176988548
2328,Fech,-0.0263226001744606,0.9087903829819208,0.973007362478939,-0.2875610883726235,0.1520217041419017,0.5683171154357072,0.1008717890536989,0.5272779687413142,0.9999068176988548
2329,Nedd4l,0.0312220621036949,0.8596621346446788,0.958138059929078,0.1699119596079358,0.3867905730385876,0.7788519461103534,0.0661471036210636,0.6412029029094637,0.9999068176988548
2330,Prrc1,0.0541384241702424,0.7850825529142642,0.9299856273399996,0.487740596671685,0.0270978402629218,0.2789526006293594,-0.0012477038325153,0.9941544400823336,0.9999068176988548
2331,Slc12a2,-1.182787895572207,0.0943667577862527,0.3681487508796961,0.5891344871630858,0.0182998010131349,0.2354006017180472,0.2212389703192378,0.2616962282823432,0.9999068176988548
2332,Isoc1,0.2513718357335541,0.184150341844419,0.5231196918052451,-0.2584332690143955,0.1755065784578831,0.5994371131684694,-0.0918072394761501,0.5376492050974793,0.9999068176988548
2333,Dctn4,0.076831782886375,0.6236163378693111,0.8660816242605897,-0.1305731718048157,0.4911564761715896,0.8327041046672279,0.0275475137005552,0.8375586551482891,0.9999068176988548
2334,Rbm22,-0.095361789597159,0.5529338052544939,0.8337387098122284,-0.1127452794107698,0.5924880515835268,0.8799143054941271,0.0381461481491226,0.7938932569532311,0.9999068176988548
2335,Rps14,0.389275527515382,0.0469589340555173,0.2526174581165807,-0.5270729364996015,0.0223536616117332,0.2575513562084292,0.2863042505705367,0.0767596932976983,0.9999068176988548
2336,Tcof1,-0.2278163096195822,0.2457196258498385,0.6014180045289573,0.2299740705057701,0.2675510929727982,0.6924333515512746,0.1124461664485602,0.5240677801136286,0.9999068176988548
2337,Tmx3,-0.087157576609828,0.6712692539456127,0.8868209293755901,-0.3082379745984636,0.2257283524728801,0.6570104345718046,0.0252685476329756,0.8652395242112236,0.9999068176988548
2338,Pdgfrb,-0.8405932064922044,0.4968460714369951,0.803239958019189,0.2228204735999751,0.4201657181697917,0.7947886388966626,0.3304055293206934,0.0538679719191845,0.9999068176988548
2339,Hmgxb3,-0.2337777361947198,0.164559483290732,0.4904711611357567,0.0214090128917276,0.9127879831543788,0.98650602617107,0.1253659521011069,0.4382209966946762,0.9999068176988548
2340,Gnaq,0.0934702181687906,0.5737234383404789,0.8445680419118572,0.3919176303879958,0.0558666095188126,0.3866136241364019,0.0924622389313414,0.5570265551819651,0.9999068176988548
2341,Tle4,0.1902435405524158,0.3483483433613671,0.6967914394527441,0.1437390215215573,0.4964896877269882,0.8357404423433478,0.1206517954265322,0.5079071354595928,0.9999068176988548
2342,Cndp2,-0.0035482814270988,0.9840389514949888,0.9948276428335764,-0.2454327609659377,0.2172478569165606,0.6474723137324327,0.012000361343781,0.9515006614439496,0.9999068176988548
2343,Timm21,0.1868904604114862,0.3260027197834463,0.6798622857282823,-0.2186126115727594,0.3335713356080549,0.741045975743067,-0.0454307476845686,0.8210635092132628,0.9999068176988548
2344,Cyb5a,0.1310297065383329,0.4466500045037422,0.7670897571901961,-0.3037326552840662,0.1253884779661365,0.5282715657526984,0.1040215750327206,0.4889385985796419,0.9999068176988548
2345,Asrgl1,0.0716685732959519,0.7129364272658008,0.904691380288504,0.2551963707594803,0.2186573397195149,0.6490759881390643,-0.0168048331336827,0.926712022754926,0.9999068176988548
2346,Anxa1,-0.7782464276400685,3.3497072120028795e-05,0.0014508649424295,0.7293963983379426,0.0013794909704613,0.0561307615401913,-0.2303494484410007,0.2007791462480291,0.9999068176988548
2347,Fth1,-0.4490334302699142,0.0101736330355971,0.0949097623900734,0.958799991436902,9.255770969465127e-05,0.0095408487153246,-0.0484367514794895,0.6987274562907668,0.9999068176988548
2348,Sdhaf2,0.0492203181272022,0.7962033758943937,0.9341377008744614,0.0779263971691326,0.70691450327543,0.9222605349016564,-0.0579998158724255,0.7148177964284613,0.9999068176988548
2349,Mrpl16,-0.2077552012782014,0.365820796353036,0.7116893725693442,-0.3534797163314004,0.0938450780639187,0.4711583490436625,-0.0747462460936151,0.6575329898273279,0.9999068176988548
2350,Osbp,-0.0804173842026675,0.6581302855001369,0.8799465393726196,0.3385999341115303,0.1216843727232142,0.5238229522957039,-0.0460188749414719,0.7501089020890259,0.9999068176988548
2351,Fam111a,-1.2104205891060371,0.0002026419383317,0.0055854069925506,0.1366069215707557,0.5422359777296926,0.8581995083535074,-0.3772844630212386,0.0306833202493691,0.9999068176988548
2352,Zfp91,-0.188256487571529,0.319484941358045,0.673035754336042,0.0185441967820276,0.921472796362178,0.9868296876391056,0.0675149744819796,0.6513111750573253,0.9999068176988548
2353,Rfk,-0.1336680126766714,0.4433776751843231,0.7645416595840773,0.161347395337374,0.38735817703888,0.7788519461103534,-0.0428538675075112,0.7619736939810985,0.9999068176988548
2354,Ostf1,0.1520049541704431,0.3825343525799743,0.7244258233600847,-0.1142799638784039,0.5542173871339521,0.8618336681405891,-0.0938893156514242,0.4914257352942316,0.9999068176988548
2355,Trpm6,0.2153646245250152,0.3172948160469608,0.6711121639115086,0.1656895963491826,0.3802777903574308,0.7724455063723851,-0.1955855513353938,0.2019364481149508,0.9999068176988548
2356,Ccdc86,-0.1805823648842609,0.4810337566434318,0.7931372314620735,-0.2120900994599787,0.3265481851176958,,0.0369129562077133,0.8592437146471328,0.9999068176988548
2357,Prpf19,-0.2929885060885475,0.1214873687255438,0.4192281146400419,-0.013069343732456,0.9599786570942208,0.9945899939126874,0.0585278453965879,0.7399986446822762,0.9999068176988548
2358,Ddb1,-0.0745070128582387,0.6810296969124829,0.8901603549595594,-0.0043807424392401,0.9816406706942,0.9985242198742464,0.0192648826932735,0.8941962455330593,0.9999068176988548
2359,Syt7,0.5955495978286267,0.01171149581489,0.1040831133131658,-0.1742705413148766,0.475788465868864,0.8259401421359686,0.2572217335599354,0.1771459625000355,0.9999068176988548
2360,Zfand5,0.1144107926488985,0.5251918143607179,0.8208070999162356,-0.0959511819424774,0.6089722958131538,0.885266432852289,-0.0365068559439992,0.8023276402246081,0.9999068176988548
2361,Cemip2,-1.1390105724821942,2.337267720695164e-06,0.0001742058537405,0.7919144172604112,0.0003250092651839,0.0220407599047104,0.0287460759121393,0.8415493384516807,0.9999068176988548
2362,Rtn3,0.194428928483764,0.3114421346561231,0.6642950686401838,-0.0109018225652617,0.95681129984048,0.9938342280084308,0.0552742328835219,0.6928282382489761,0.9999068176988548
2363,Atl3,-0.0481186252137489,0.7714706955577373,0.9229233894784844,0.181598232641834,0.4277083849771853,0.799541370458941,-0.1694488461437431,0.2131718557493755,0.9999068176988548
2364,Otub1,-0.0145586913276908,0.9369240854048816,0.9801805907273726,-0.1864920602520991,0.3694189995215854,0.7660885958426439,-0.0370246430261865,0.8173433102272606,0.9999068176988548
2365,Ehd1,-0.2500470071171964,0.1512281928115096,0.469528099225337,-0.3276319160351156,0.1164557804870909,0.5164734442244674,0.0144126997524399,0.9243632411199718,0.9999068176988548
2366,Atg2a,0.1710650282774743,0.3452763668656028,0.6942359378486994,-0.0597776587576287,0.7700409600757865,0.9461517263741108,-0.0475806092831753,0.764649609942248,0.9999068176988548
2367,Fas,0.2178806912929076,0.2819232887767274,0.6373390551840958,-0.3967395268753081,0.1643501837225681,0.5857106049705559,-0.0180453708164568,0.9112717321256092,0.9999068176988548
2368,Cdc37l1,-0.0577774303011621,0.7898009221018671,0.9318965228153,-0.1646357420426123,0.4740691276054394,0.8248940790047729,-0.1116077402115908,0.4121742491837102,0.9999068176988548
2369,Lipa,-0.3543229456002092,0.0304698964239013,0.1920017534049676,0.3626406284247042,0.1011089189710995,0.4837953423786187,-0.1906183539380522,0.3302868945942245,0.9999068176988548
2370,Ak3,0.5201731988691726,0.0011644712699191,0.0207212799565981,-0.2463517064124624,0.192714244924283,0.6160943430282795,0.0132420314625431,0.9208325115419552,0.9999068176988548
2371,Snx15,-0.1345743178279177,0.52828661867628,0.8217212736829352,-0.0788232016129585,0.7085957417651209,0.9231805998628496,0.0701747103059318,0.6873011516570264,0.9999068176988548
2372,Jak2,-0.409833537793084,0.0792895442957922,0.3358621588843258,0.1997694771081485,0.3934125095896839,0.7802255952851667,-0.1413431089702896,0.3238194577696656,0.9999068176988548
2373,Vps51,0.0010347682719926,0.9958695903986352,0.9986566570553926,0.1740696576120541,0.414294308166086,,0.2773688427816214,0.1483754653300449,0.9999068176988548
2374,Rpp30,-0.2611274586319435,0.2146053559418059,0.5651000285793006,-0.0839870486424068,0.7512365216546328,0.941117388123606,0.0982987951689148,0.5849907094115054,0.9999068176988548
2375,Pcgf5,-0.0690268818745567,0.7330563103894056,0.9107658760792516,-0.0129836157744939,0.9545708625358592,,-0.1439154693102781,0.4460119233661683,0.9999068176988548
2376,Syvn1,-0.0652428032777232,0.7135919565012274,0.9047750014147452,0.0515812118976984,0.7913038669344261,0.9525111203928776,0.1045237187516083,0.5293269579813176,0.9999068176988548
2377,Tnks2,-0.007669380116047,0.969371640811186,0.9895222186696728,0.2126769831958408,0.3548888174738451,0.7566423081805885,-0.138553072221147,0.2722329659908293,0.9999068176988548
2378,Tjp2,0.0037010986796384,0.9818238412311991,0.9936096905699446,0.2427421675716877,0.1861420353157654,0.6109124961499046,-0.0951120056114947,0.4733457415501744,0.9999068176988548
2379,Frmd8,-0.1912836804527893,0.3363020945475681,0.6869835219793935,0.1213352350615832,0.5426362117153509,0.8581995083535074,-0.0949681952875168,0.646280122601494,0.9999068176988548
2380,Uhrf2,0.0566948530829638,0.7721473553842902,0.9229233894784844,0.1523459830175396,0.4564856828871539,0.814400314749644,-0.1036719386594353,0.4623925752606721,0.9999068176988548
2381,Slc25a45,0.4774973757579593,0.0099000242207791,0.0930177484295618,-0.2309536861141521,0.3354701617617379,0.7427032704982807,-0.2661527595750507,0.1950274629247976,0.9999068176988548
2382,Rad9a,0.189396073602912,0.3832562941090817,0.7248582932969987,-0.1895957973932004,0.4442319511253787,0.8074203991978656,0.1195185959750111,0.5282986094839184,0.9999068176988548
2383,Dpf2,0.1770839157188886,0.2556817981319925,0.6133717634432432,-0.0859510094555699,0.6603968130723605,0.902387128766161,0.048297513617503,0.742728436234491,0.9999068176988548
2384,Mrpl21,-0.2756773686740212,0.1653978137239714,0.4909577757026644,-0.3205366282266048,0.1457948210340907,0.5590971038762674,-0.0974411240908645,0.6728797772453103,0.9999068176988548
2385,Rps6kb2,0.1811076587924161,0.3079270551849136,0.6610169519123423,-0.1442844678927193,0.5303957935712877,0.8530247306219316,-0.1066863615492964,0.5775551996179987,0.9999068176988548
2386,Pola2,-0.2837637729130662,0.2074779321904939,0.556665368021019,-0.1286153782527567,0.5551333929588447,0.8618773138059364,-0.0996648073787255,0.6158059406026138,0.9999068176988548
2387,Coro1b,-0.0075368771190507,0.9739572501620276,0.991392180792174,-0.4091130593868186,0.0482399869215494,0.3613792043512583,0.2106922038871261,0.1272141855510644,0.9999068176988548
2388,Eif1ad,0.0411288206347111,0.8093125851464438,0.939334094401157,0.0491852990576695,0.8132016376169505,0.958608027160632,-0.0419986540219902,0.7897910295409908,0.9999068176988548
2389,Chka,0.2932116688511722,0.0976663372644331,0.3735886590196015,0.344142385383931,0.091399272331866,0.468262275942781,0.1549210653276943,0.4902044637017346,0.9999068176988548
2390,Banf1,-0.1558898822432604,0.3824729696430657,0.7244258233600847,-0.6809085941265062,0.0010831928101047,0.0484055700284377,0.0214552580038581,0.8939684275754348,0.9999068176988548
2391,Tmem134,0.2087870349952331,0.2735271103165571,0.6310711250711656,-0.148503829019733,0.5161885642885511,0.8452912681324527,0.1034834554564185,0.5380050137766219,0.9999068176988548
2392,Aip,-0.0057744473353753,0.9740368438710376,0.991392180792174,-0.2058506191928746,0.2684948164006583,0.6926671703624865,0.1468969488458977,0.3235814476028618,0.9999068176988548
2393,Sf3b2,0.025330176099933,0.8877459526342901,0.9661882292718637,-0.0799785545409463,0.673251782590504,0.9066603869369054,0.0348209962463282,0.7933539797383088,0.9999068176988548
2394,Pold4,0.3679417584886387,0.0651846169715463,0.3007148580716345,-0.1601202184783108,0.4885968401298539,0.8316648712958375,-0.006978692546725,0.9718512668102104,0.9999068176988548
2395,Pacs1,0.0567879629682495,0.7292285050918447,0.9097156892190724,0.1187248918737381,0.5200646221878227,0.8479375046065712,0.0302625729685687,0.8254082607080897,0.9999068176988548
2396,Cdk2ap2,-0.2322250721780064,0.2216157132171302,0.5732223475448041,-0.1671940045320289,0.4603113371439797,,0.0027789637001678,0.9895660044754492,0.9999068176988548
2397,Grk2,0.3261751332498738,0.0696329474185055,0.3134025948949378,-0.0066813672680793,0.972547699797062,0.996608266219448,0.0057110037304857,0.9692545255670252,0.9999068176988548
2398,Pip5k1b,-0.0771532271773931,0.711775018179658,0.9041979523549424,0.128339663345163,0.5315452165953549,0.8534529739353455,0.217467831209327,0.1911152656090454,0.9999068176988548
2399,Rab1b,0.2972548250684281,0.0717078795549185,0.3175847844573364,-0.4653048217631531,0.0731289355999743,0.4313192312548924,0.1333668818182863,0.441540176832412,0.9999068176988548
2400,Yif1a,-0.2264759162475821,0.2538067659601771,0.6109186980348325,-0.1559466892015091,0.47901092521664,0.8286620310412738,-0.1475522255774477,0.4651197981925701,0.9999068176988548
2401,Zng1,0.154831588612366,0.442923202236204,0.7643741646966327,-0.444340150864154,0.0881294428487458,0.4619177780770537,0.0461261721960738,0.7908807984430088,0.9999068176988548
2402,Asah2,0.0610539842434151,0.717283403198214,0.9058547048079976,0.5652582783050525,0.0185531365021996,0.2374740038054726,0.0803895937778256,0.6446318570060414,0.9999068176988548
2403,Rce1,-0.11049791839254,0.5606503563655801,0.8388884243329676,-0.5014943205506555,0.014646780277347,0.2125137107741129,0.009354269041413,0.9578954218277178,0.9999068176988548
2404,Pcx,0.2664428615334225,0.1704747416858038,0.4999450850852646,0.1641848410566066,0.4219644626747717,0.795466291377386,-0.2205564515169822,0.2667607310316197,0.9999068176988548
2405,Minpp1,-0.3268542503622529,0.0833575801869418,0.345846212954559,0.4442579134272567,0.0276492824418592,0.2806564845070682,-0.1488869948982883,0.4230205070636705,0.9999068176988548
2406,Cpt1a,0.2928888479428205,0.2223945634748615,0.5741079184915685,0.0350196229332822,0.8618533471988957,0.9731251974871716,-0.0205169730892492,0.8875433767752974,0.9999068176988548
2407,Mrpl11,0.0198230407780843,0.924851658646625,0.9759649313420156,-0.3394827517867181,0.1269535453328428,0.5301445628641757,-0.0899192639117645,0.6509368855170041,0.9999068176988548
2408,Ppp6r3,-0.0797294978554361,0.6504072194589252,0.876926011697779,0.0831247330829191,0.6651397363730942,0.904322452839416,-0.1374203608347898,0.2837036568824459,0.9999068176988548
2409,Efemp2,-0.5263030102855016,0.021055444165005,0.1521357161803249,0.4577248462974573,0.093889059056708,0.4711583490436625,0.0540809487342344,0.7670768585526743,0.9999068176988548
2410,Fibp,0.0067297377851147,0.9700298988020768,0.9896683214039692,-0.1577298930009875,0.4512888951385587,0.8117530126375518,0.1707349833559678,0.2601230738515188,0.9999068176988548
2411,Lrp5,0.2687159067792383,0.1798684937089048,0.5144787140447374,0.0359631564664833,0.8715075556287697,0.9756951581880228,0.0553272075461933,0.6985267303764154,0.9999068176988548
2412,Drap1,0.0033970948852703,0.9853080203600338,0.9952823070858722,-0.2641911180512537,0.2283018958409809,0.6595672484105469,0.1835848370161394,0.2909547771304335,0.9999068176988548
2413,Smarca2,0.2446053526943014,0.1574526877276093,0.4801545599058973,0.6052805529219456,0.0015682605965719,0.059914207305666,-0.0194291019832859,0.907359331674518,0.9999068176988548
2414,Rnaseh2c,0.3092789854344607,0.0987755279147318,0.3752985711316577,-0.8478136927567227,0.00047862444929,0.0293670287100111,0.2271131586874974,0.234244982041081,0.9999068176988548
2415,Kat5,0.1054351533600053,0.5785234578251757,0.849413376426869,-0.4461528833894904,0.0192012453630923,0.2392171426535217,0.1231972347608161,0.4695581021967518,0.9999068176988548
2416,Rela,0.0038057614883357,0.9839801482142732,0.9948276428335764,0.0124826290678057,0.9491251414438684,0.9922998423064048,0.0748836548872088,0.6127235113930674,0.9999068176988548
2417,Slc1a1,0.1801322891787084,0.3293950527263417,0.6817244797633895,-0.4384406027277909,0.1171718930680293,0.5173363251336005,0.0527782971453476,0.7035102066057269,0.9999068176988548
2418,Ehbp1l1,-0.1243396166906334,0.534803818281189,0.8245371600842191,0.1240222345027221,0.590991201875777,0.8790467497732422,0.1029514600544817,0.5164458879692269,0.9999068176988548
2419,Scyl1,-0.0282989784982151,0.8635546753016018,0.9592971045413066,0.0859367583961574,0.6503161580115215,0.8994175188993185,0.0664079040922169,0.6562872896019647,0.9999068176988548
2420,Capn1,0.2197869351120744,0.245737771948252,0.6014180045289573,0.0341442954948381,0.882573178073803,0.9783621333434606,0.2814031890689474,0.1047450377656823,0.9999068176988548
2421,Smc5,-0.0951614981468748,0.6104449063865101,0.8628540787241992,0.1448801288692333,0.48486653515443,0.8303964156852421,-0.0913203943423901,0.560841545943109,0.9999068176988548
2422,Arl2,0.1014757238321029,0.6132280994531962,0.8630794883998526,-0.2312758676879181,0.2659637203443187,0.691831572699158,-0.0523874684513005,0.7849759733186499,0.9999068176988548
2423,Men1,0.1774085493970102,0.3066262658312118,0.6596983770598914,0.1020444930481352,0.5895236625361004,0.8786727754375223,-0.0354315234350013,0.821066081602704,0.9999068176988548
2424,Map4k2,0.5499440382282137,0.0088015633618045,0.086404388519434,0.1369027236285036,0.4847300645656583,0.8303964156852421,-0.0152418798602157,0.917336364495505,0.9999068176988548
2425,Sf1,0.0862483766045684,0.6436714807000823,0.8749891847488789,0.1227018558830404,0.5243956317558003,0.8486523228997906,0.0349678649379723,0.8028898566932654,0.9999068176988548
2427,Prdx5,-0.0890831487354524,0.6302772347284737,0.8683109824125408,-0.4489311927603726,0.0519566759343335,0.3753991230358248,0.1232941771031333,0.4912337651467521,0.9999068176988548
2428,Bad,0.3099961624365261,0.152800659006193,0.471908982093456,-0.2456717983122925,0.2620895688557628,0.6887963276947858,0.0747222747624252,0.6855353421199366,0.9999068176988548
2429,Plcb3,0.100156703008782,0.5567279966806045,0.8360550378032406,0.1017798357816822,0.5847918371717367,0.8768314442292761,-0.0669914545010266,0.6335417619273633,0.9999068176988548
2430,Dnajc4,0.4161319325104686,0.0336837986658061,0.2040963757744423,-0.3953615656484057,0.0481920919674212,0.3613705751698675,-0.1350160939961669,0.490354822956433,0.9999068176988548
2431,Stip1,-0.6092263892023402,0.0289837440911153,0.1865954112227685,0.1333662271259886,0.5795717627681919,0.8744384751102124,-0.0403347445402717,0.7900699935566907,0.9999068176988548
2432,Mark2,-0.0960254258614202,0.5615147223102621,0.8396093619066382,0.1392303515324683,0.4804183276255493,0.8291259692114675,0.042464868227303,0.7482154754293705,0.9999068176988548
2433,Spindoc,0.0377936192713088,0.8382587233708557,0.952013161921082,-0.2644980267328199,0.2043736672274725,0.6326077551296538,0.0477145726048228,0.8185765322132619,0.9999068176988548
2434,Smc3,-0.0567203163214192,0.7356895234367247,0.9117612123360608,0.2658053710645401,0.1644480894898817,0.5857106049705559,-0.1912456290266259,0.1681150077343257,0.9999068176988548
2435,Pdcd4,0.2111910811390092,0.3328255982816602,0.6838459462967348,0.244245186538305,0.2263037285638195,0.6577271148597327,-0.1181989876911264,0.422959842473679,0.9999068176988548
2436,Shoc2,-0.0003563462496149,0.9984208833713104,0.9991507810024368,-0.1116120978781496,0.5422022660587102,0.8581995083535074,0.0079809547822917,0.9508634934046344,0.9999068176988548
2437,Gpam,0.1363052179842147,0.5673756937190562,0.8426191773902261,0.2517361020394338,0.1966703908059552,0.621864536327542,-0.1666372581730895,0.3505157246172716,0.9999068176988548
2438,Acsl5,-0.2245467567768537,0.2061147885630683,0.5540962710144794,-0.121730129050355,0.5711726661960101,0.870267221592699,-0.0812364789942204,0.5509132365370677,0.9999068176988548
2439,Zdhhc6,0.0357750325876319,0.8691818300634498,0.9604373936627664,-0.042527365316222,0.825119039838738,0.9614600367136076,-0.1386574858805185,0.4457911342285728,0.9999068176988548
2440,Vti1a,0.0602613980183048,0.7395339163647765,0.9136100709455468,-0.0882510572425248,0.6322945949369289,0.8941411219055052,0.0374125947678351,0.787125169398979,0.9999068176988548
2441,Tcf7l2,0.2430767880960604,0.3045299929534508,0.6578815934371206,0.421563586922846,0.0716522223205436,0.4287487080186709,0.3422932237440718,0.1746885473691302,0.9999068176988548
2442,Hhex,0.5464907735508893,0.0312783996312001,0.1951479123579518,-0.086426488128503,0.6761781444130126,0.9077820254947432,0.0077876291737725,0.972263983179005,0.9999068176988548
2443,Eif3a,-0.1326151583571373,0.5014536668674081,0.805575556534701,0.1950560011554458,0.2803127883248639,0.6980504046871459,-0.1451257252244222,0.3567476712377374,0.9999068176988548
2444,Dennd10,0.0306051269328767,0.8774464196215113,0.9630257553365108,-0.3291791186413864,0.0784662305754529,0.445968869127968,0.052608402715913,0.7510672980206632,0.9999068176988548
2445,Prdx3,-0.1121903424499511,0.5446365808624747,0.8307683206039657,-0.0526469824575425,0.7883900706723024,0.951915196626236,-0.0301987824001039,0.8778327342934242,0.9999068176988548
2446,Plce1,-0.540064416581755,0.6077435142072383,0.8607828513482909,0.2478578240299765,0.3337351905450764,0.7410992756622594,0.3027001714347205,0.0949596771101527,0.9999068176988548
2447,Noc3l,-0.3467630236161066,0.1238133581748961,0.4227027728422287,0.0461556389943563,0.8409799802050559,0.966086025366248,0.0007438626831221,0.9965733122199304,0.9999068176988548
2448,Hells,0.1860892442543983,0.4281770368128054,0.7549311941360082,0.1750512274488291,0.492877586285702,0.8330650590835842,-0.2563880187683192,0.2162963940255255,0.9999068176988548
2449,Sorbs1,0.1594253775096857,0.4221085466345409,0.7506162132010119,0.2272846418142998,0.2970585272886886,0.7093539321893175,0.1554045993414442,0.3598840861866078,0.9999068176988548
2450,Ccnj,0.4633600864598718,0.0908194484167744,0.3610186232235945,-0.2527792765910989,0.2879447890978484,0.7030462104892893,0.2263703004916652,0.2485091681865663,0.9999068176988548
2451,Tm9sf3,-0.3030143648468149,0.1124886342822737,0.4025572789383284,-0.0424902560446915,0.856907200779816,0.9720470937137968,-0.2086355376546473,0.1190783570680773,0.9999068176988548
2452,Lcor,-0.0844948552191174,0.6752742378367007,0.8880858886998184,0.0343816274062997,0.8778733168490249,0.9766941240292638,-0.0660677488236965,0.6687984747984317,0.9999068176988548
2453,Smndc1,-0.2151641526568486,0.2074565556407651,0.556665368021019,0.0779424765341101,0.6800663800588573,0.9092312125677168,0.1580500091517789,0.2543406724412321,0.9999068176988548
2454,Mxi1,0.1592517134205091,0.3722408309147268,0.7168959269069664,0.2440954456164727,0.3174993071912109,0.7249223697268905,-0.0975704490299207,0.5398951957945775,0.9999068176988548
2455,Add3,0.3171522010095057,0.0500608501007415,0.2600464709325782,0.2078928802950671,0.2888209500082761,0.7030462104892893,-0.0599984409618268,0.6764739045087381,0.9999068176988548
2456,Xpnpep1,-0.1162502596420483,0.4994660612361916,0.8046783079347841,-0.0631035162617995,0.7587855388650007,0.9431996900258566,0.0952640319321263,0.5327162214156547,0.9999068176988548
2457,Trim8,0.2252244102519635,0.3498200095402851,0.6977811576938431,0.3255481643158243,0.2144949050911893,0.643038216840424,-0.0138840686490674,0.935067152780546,0.9999068176988548
